conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1859385012640153922,Wed Nov 20 23:55:07 +0000 2024,0,Lo yg super tolol dan goblok...mudah mudah yg lapor berdoa untuk mas wapres bisa masuk surga,1859385012640153922,,,in,,0,0,0,https://x.com/sroso9829/status/1859385012640153922,1854542208185352192,sroso9829
1859114831837876412,Wed Nov 20 23:32:47 +0000 2024,0,@opposite6892 Cepet Lapor mas wapres fufufafa dong gaes,1859379394181009555,,opposite6892,in,,0,0,0,https://x.com/NajwaBakheet/status/1859379394181009555,1724502816192884736,NajwaBakheet
1859125236979167238,Wed Nov 20 21:07:46 +0000 2024,0,@msaid_didu Sudah lapor belum ke posko lapor mas Wapres... ?? itu lebih gentle drpd sambat terus!!! monggo ditunggu!,1859342898829066688,,msaid_didu,in,,0,0,0,https://x.com/Tedjo05013701/status/1859342898829066688,1329191428853940224,Tedjo05013701
1859121135142793501,Wed Nov 20 20:58:13 +0000 2024,0,@Dennysiregar7 Loe laporkan ke posko lapor mas Wapres...ditunggu... biar kita jelas penyebabnya..!!!!gak usah minder dan malu ya om..!!!,1859340495786529252,,Dennysiregar7,in,,0,0,0,https://x.com/Tedjo05013701/status/1859340495786529252,1329191428853940224,Tedjo05013701
1859325630862721199,Wed Nov 20 19:59:09 +0000 2024,81,Mana yg adili pidanakan jokowi dan keluarganya? Kok pd tiarap semua? Ada apa denganmu? LAPOR KE MAS WAPRES RI ( WAPRES HASIL PILPRES 2024 YANG BERLANGSUNG TIDAK NORMAL ) https://t.co/S62dPHHvhr https://t.co/U8JcOcloj9,1859325630862721199,https://pbs.twimg.com/ext_tw_video_thumb/1859324269148479488/pu/img/TBSiwfLrxn-cewIE.jpg,,in,Tolak! Indonesia di komuniskan,2,3,67,https://x.com/ForRezim/status/1859325630862721199,1482600556669460485,ForRezim
1859325203123405260,Wed Nov 20 19:57:27 +0000 2024,2,Mana yg adili pidanakan jokowi dan keluarganya? Kok pd tiarap semua? Ada apa denganmu? LAPOR KE MAS WAPRES RI ( WAPRES HASIL PILPRES 2024 YANG BERLANGSUNG TIDAK NORMAL ) https://t.co/S62dPHHvhr https://t.co/qkn7YSocd7,1859325203123405260,https://pbs.twimg.com/ext_tw_video_thumb/1859324269148409856/pu/img/xDOzJescFWo5unGX.jpg,,in,Tolak! Indonesia di komuniskan,0,0,3,https://x.com/ForRezim/status/1859325203123405260,1482600556669460485,ForRezim
1859076759821709475,Wed Nov 20 19:57:17 +0000 2024,17,@DokterTifa @dedentr @prabowo Mana yg adili pidanakan jokowi dan keluarganya? Kok pd tiarap semua? Ada apa denganmu? LAPOR KE MAS WAPRES RI ( WAPRES HASIL PILPRES 2024 YANG BERLANGSUNG TIDAK NORMAL ) https://t.co/S62dPHHvhr https://t.co/SM84ysl4zV,1859325161507598343,https://pbs.twimg.com/media/Gc2lk8DaAAAcY8L.jpg,DokterTifa,in,Tolak! Indonesia di komuniskan,0,1,8,https://x.com/ForRezim/status/1859325161507598343,1482600556669460485,ForRezim
1859324967541932205,Wed Nov 20 19:56:31 +0000 2024,0,Mana yg adili pidanakan jokowi dan keluarganya? Kok pd tiarap semua? Ada apa denganmu? LAPOR KE MAS WAPRES RI ( WAPRES HASIL PILPRES 2024 YANG BERLANGSUNG TIDAK NORMAL ) https://t.co/S62dPHHvhr https://t.co/SYDIdZxkSE,1859324967541932205,https://pbs.twimg.com/ext_tw_video_thumb/1859324259706994688/pu/img/yDp1VWVssmDDcJmT.jpg,,in,Tolak! Indonesia di komuniskan,0,0,0,https://x.com/ForRezim/status/1859324967541932205,1482600556669460485,ForRezim
1859223044876824793,Wed Nov 20 19:39:28 +0000 2024,0,@msaid_didu Salam inspirasi saya punya saran untuk bapak. Bagaimana jika APDESI atau Lapor Mas Wapres tidak efektif Anda mungkin bisa jadi aspirasi masyarakat sejalan dengan pemikiran Pancasila sebagai ruang musyawarah seperti Kamoshika bermakna kebingungan untuk kejelasan. #kamoshika https://t.co/OTsQCdcQd1,1859320674936029389,https://pbs.twimg.com/media/Gc2iS5AaAAIQ2dZ.jpg,msaid_didu,in,Shambala,0,0,0,https://x.com/fran_blaze/status/1859320674936029389,167831141,fran_blaze
1859295746677407986,Wed Nov 20 18:03:07 +0000 2024,1,@mrtweepsID Kan ada lapor mas wapres..lapor kesana lah..kasih paham tuh makhk bg,1859296427748507783,,mrtweepsID,in,,0,0,0,https://x.com/322redcamel/status/1859296427748507783,1689642474531438594,322redcamel
1859295004285600167,Wed Nov 20 17:57:27 +0000 2024,32,'Lapor Mas Wapres' Gibran Dinilai Malah Remehkan Fungsi Wapres yang Sebenarnya https://t.co/36KEh8hUaw,1859295004285600167,,,in,,2,4,23,https://x.com/OposisiCerdas/status/1859295004285600167,887743587579944960,OposisiCerdas
1859171537057931554,Wed Nov 20 14:55:14 +0000 2024,4,@UmarHasibuan__ Kalo baper lapor aja di mas wapres ted..,1859249145250537814,,UmarHasibuan__,in,,0,0,0,https://x.com/juliasdinj58213/status/1859249145250537814,1780517011111788544,juliasdinj58213
1858842967391572327,Wed Nov 20 14:51:17 +0000 2024,1,@__AnakKolong @WagimanDeep212_ @Anak__Ogi Laporin ke : LAPOR MAS WAPRES aja... Ntar dapat makan siang gratis bergizi disekolah nya https://t.co/0fymvea8xr,1859248154853679212,https://pbs.twimg.com/ext_tw_video_thumb/1859248034821062656/pu/img/AYB-2rIRmO0s6PV6.jpg,__AnakKolong,in,,0,0,0,https://x.com/katrinrienks/status/1859248154853679212,1269299199373217792,katrinrienks
1859052016955510785,Wed Nov 20 14:18:32 +0000 2024,0,@RooneySianny @YLBHI Betul bg was-was kali ini apalagi awal-awal Gibran udh menampakkan taringnya dg lapor wapres. Mas Gibran kan agak gimana gitu takutny org kyk gitu yg dijadikan boneka macam pak Harto. Doa dan usaha semampunya yg bisa dilakukan lagi bg. INSYA ALLAH INDONESIA BERDIKARI 🇮🇩.,1859239912412954930,,RooneySianny,in,,0,1,0,https://x.com/Hasby21834910/status/1859239912412954930,1284142983709724676,Hasby21834910
1859235248745402768,Wed Nov 20 14:00:00 +0000 2024,194,Seorang Ibu Tak Digubris Saat Lapor Mas Wapres Warganet: Kesalahannya Cuma Satu Percaya Jokowi dan Keluarganya! https://t.co/sjImcVCHWH,1859235248745402768,,,in,Indonesia,3,9,104,https://x.com/democrazymedia/status/1859235248745402768,1243804423001763841,democrazymedia
1859105236918612121,Wed Nov 20 13:53:23 +0000 2024,0,@tekarok007 Ah gua juga mau minta hp deh LAPOR MAS WAPRES,1859233583589970244,,tekarok007,in,,0,0,0,https://x.com/Adaaaaan2/status/1859233583589970244,1223261335489671168,Adaaaaan2
1859224355026469020,Wed Nov 20 13:16:43 +0000 2024,45,Lapor Mas Wapres Berhasil Atasi Ijazah Tertahan Netizen Malah Singgung Ijazah Jokowi https://t.co/Y0KdQtXDHg,1859224355026469020,,,in,,0,1,24,https://x.com/OposisiCerdas/status/1859224355026469020,887743587579944960,OposisiCerdas
1859223922140397982,Wed Nov 20 13:15:00 +0000 2024,1,Sejak diluncurkan pada 11 November 2024 layanan pengaduan masyarakat Lapor Mas Wapres besutan Wakil Presiden Gibran Rakabuming Raka menjaring beragam pengaduan dari masyarakat. Pertanyaannya apakah program ini efektif untuk menyelesaikan ragam persoalan yang ada di,1859223922140397982,,,in,"Palmerah, Jakarta",1,0,0,https://x.com/hariankompas/status/1859223922140397982,255866913,hariankompas
1859220837678932078,Wed Nov 20 13:02:45 +0000 2024,0,temenku harus lihat kemarin senin ketemuan sama dia trus dia bilang program lapor mas wapres boleh juga,1859220837678932078,,,in,Sydney,0,0,0,https://x.com/777luckiest/status/1859220837678932078,1266566208876195840,777luckiest
1859218685753504092,Wed Nov 20 12:54:11 +0000 2024,0,yuk kita dukung bersama Lapor Mas Wapres buat Indonesia maju https://t.co/h0c0ypInDO,1859218685753504092,https://pbs.twimg.com/media/Gc1FicGbIAAv661.jpg,,in,,0,0,0,https://x.com/lutfibayuardi/status/1859218685753504092,270756623,lutfibayuardi
1859207781217403255,Wed Nov 20 12:10:52 +0000 2024,0,keren! Lanjutkan program Lapor Mas Wapres demi Indonesia lebih baik https://t.co/Bw88wrgh6h,1859207781217403255,https://pbs.twimg.com/media/Gc07nshb0AAgYmA.jpg,,in,Indonesia,0,0,0,https://x.com/yogasetia_prnmo/status/1859207781217403255,3152139818,yogasetia_prnmo
1859207759432175875,Wed Nov 20 12:10:46 +0000 2024,0,mantap program Lapor Mas Wapres bantu rakyat suarakan aspirasi https://t.co/CDOGkJ19dV,1859207759432175875,https://pbs.twimg.com/media/Gc07mWQaAAAEXf6.jpg,,in,"Depok, Indonesia",0,0,0,https://x.com/wisnuarifprata/status/1859207759432175875,741782050227658752,wisnuarifprata
1859207634202865706,Wed Nov 20 12:10:17 +0000 2024,0,mantap bgt ada program Lapor Mas Wapres semoga makin jaya https://t.co/yx9HkOHi87,1859207634202865706,https://pbs.twimg.com/media/Gc07fXrbUAAtL8A.jpg,,in,jakarta,0,0,0,https://x.com/GalihNugrohoooo/status/1859207634202865706,2883272686,GalihNugrohoooo
1859207518519701695,Wed Nov 20 12:09:49 +0000 2024,0,lapor Mas Wapres solusi jitu buat komunikasi langsung ke pemerintah https://t.co/ASzEJzZFtE,1859207518519701695,https://pbs.twimg.com/media/Gc07YZCasAAJiss.jpg,,in,,0,0,0,https://x.com/anggaaditya86/status/1859207518519701695,4832608912,anggaaditya86
1859207474383044682,Wed Nov 20 12:09:38 +0000 2024,0,keren! Lapor Mas Wapres bantu rakyat sampaikan suara dgn cepat https://t.co/1GlaBS2Fxl,1859207474383044682,https://pbs.twimg.com/media/Gc07VqubYAE5lgc.jpg,,in,bekasi,0,0,0,https://x.com/ehdg5282/status/1859207474383044682,2769620460,ehdg5282
1859207344925942246,Wed Nov 20 12:09:08 +0000 2024,0,bagus banget idenya! Program Lapor Mas Wapres sangat diperlukan https://t.co/7ZcrZndvHw,1859207344925942246,https://pbs.twimg.com/media/Gc07OSmbYAA80dy.jpg,,in,padang,0,0,0,https://x.com/mayalespratw/status/1859207344925942246,2801512524,mayalespratw
1859207333244538995,Wed Nov 20 12:09:05 +0000 2024,0,jadikan Lapor Mas Wapres jembatan aspirasi kita semua https://t.co/giBaJVF8zP,1859207333244538995,https://pbs.twimg.com/media/Gc07NkDawAA922M.jpg,,in,Indonesia,0,0,0,https://x.com/AhmadRizalaaa/status/1859207333244538995,880568790,AhmadRizalaaa
1859207318271053838,Wed Nov 20 12:09:01 +0000 2024,0,dukungan penuh untuk Lapor Mas Wapres suara kita penting https://t.co/W7aM5Pugpw,1859207318271053838,https://pbs.twimg.com/media/Gc07M4YaMAAKxGO.jpg,,in,"Astana Anyar, Indonesia",0,0,0,https://x.com/raditputsandi/status/1859207318271053838,2852459244,raditputsandi
1859207178873372871,Wed Nov 20 12:08:28 +0000 2024,0,yuk rame-rame lapor! Mas Wapres siap dengerin kita https://t.co/0QrtVrzeiA,1859207178873372871,https://pbs.twimg.com/media/Gc07EnyaQAAqLcu.jpg,,in,,0,0,0,https://x.com/arryoprasetyo_/status/1859207178873372871,1549396977426862086,arryoprasetyo_
1859207127547494545,Wed Nov 20 12:08:16 +0000 2024,0,lapor Mas Wapres jalan keluar praktis dr segala masalah https://t.co/vImMnDUNND,1859207127547494545,https://pbs.twimg.com/media/Gc07BmaboAAQ608.jpg,,in,,0,0,0,https://x.com/fajaradityaa52/status/1859207127547494545,3078820805,fajaradityaa52
1859207118156669270,Wed Nov 20 12:08:14 +0000 2024,0,lanjutkan bro! Lapor Mas Wapres biar makin efektif dan efisien https://t.co/1rl00BUxkv,1859207118156669270,https://pbs.twimg.com/media/Gc07BH7boAA2zND.jpg,,in,Batam,0,0,0,https://x.com/weniTriMaharani/status/1859207118156669270,1380937082,weniTriMaharani
1859207071461437558,Wed Nov 20 12:08:02 +0000 2024,0,inisiatif luar biasa semoga sukses besar utk Lapor Mas Wapres https://t.co/Ni9p6p5aOp,1859207071461437558,https://pbs.twimg.com/media/Gc06-T4asAIhF7H.jpg,,in,,0,0,0,https://x.com/ivansetwan/status/1859207071461437558,4121792207,ivansetwan
1859207032534171977,Wed Nov 20 12:07:53 +0000 2024,0,top banget Lapor Mas Wapres semoga banyak solusi tercipta https://t.co/1yoiFl6zKY,1859207032534171977,https://pbs.twimg.com/media/Gc068DyboAAI8ZZ.jpg,,in,"Balikpapan Utara, Indonesia",0,0,0,https://x.com/deniaryanata_/status/1859207032534171977,2551278494,deniaryanata_
1859207016486731971,Wed Nov 20 12:07:49 +0000 2024,0,program baru ini top banget sukses terus Lapor Mas Wapres https://t.co/HowkUDUMGs,1859207016486731971,https://pbs.twimg.com/media/Gc067c0agAAy81K.jpg,,in,,0,0,0,https://x.com/wisnusetiawan62/status/1859207016486731971,836378270576824320,wisnusetiawan62
1859206939458371647,Wed Nov 20 12:07:31 +0000 2024,0,program inovatif spt Lapor Mas Wapres layak dpt pujian https://t.co/PQ37qVTj45,1859206939458371647,https://pbs.twimg.com/media/Gc062q2boAAD5mx.jpg,,in,Indonesia,0,0,0,https://x.com/bayuarifhida/status/1859206939458371647,2893344210,bayuarifhida
1859206741399134213,Wed Nov 20 12:06:44 +0000 2024,0,lapor Mas Wapres bikin ngelapor jadi gampang https://t.co/0LQEtM78By,1859206741399134213,https://pbs.twimg.com/media/Gc06rbnbQAAUADh.jpg,,in,depok,0,0,0,https://x.com/bagassetiawan6_/status/1859206741399134213,970280937744486405,bagassetiawan6_
1858486555448635558,Wed Nov 20 12:06:19 +0000 2024,0,@octoubeer Kemarin pas launching program lapor mas wapres pemilih 02 bilang anak abah dilarang ikut2an lapor . Berarti skrg pemilih non 02 boleh dong bilang kalo tuh kenaikan pajak buat elo2 aja pemilih 02???,1859206638080778595,,octoubeer,in,parallel universe,0,0,0,https://x.com/kimyessay/status/1859206638080778595,1398894854826905606,kimyessay
1859206496606965767,Wed Nov 20 12:05:45 +0000 2024,0,dukungan penuh buat Lapor Mas Wapres. Semangat terus https://t.co/3gi5Pt4XWY,1859206496606965767,https://pbs.twimg.com/media/Gc06c57bwAAfBnP.jpg,,in,jakrta,0,0,0,https://x.com/ErlanggaPrabo/status/1859206496606965767,3310794418,ErlanggaPrabo
1859206477677990384,Wed Nov 20 12:05:41 +0000 2024,0,yuk dukung Lapor Mas Wapres biar suara kita cepat didengar https://t.co/Wpy1ytuYDd,1859206477677990384,https://pbs.twimg.com/media/Gc06bxxbMAAhujW.jpg,,in,Indonesia,0,0,0,https://x.com/ryandityangroho/status/1859206477677990384,2390898408,ryandityangroho
1859206385789247846,Wed Nov 20 12:05:19 +0000 2024,0,wujudkan harapan rakyat dgn Lapor Mas Wapres full support https://t.co/MwGbdaFoXP,1859206385789247846,https://pbs.twimg.com/media/Gc06WWFawAAbjQs.jpg,,in,Kalimantan Utara,0,0,0,https://x.com/priskatmaharani/status/1859206385789247846,459003410,priskatmaharani
1859206372291907870,Wed Nov 20 12:05:16 +0000 2024,0,jadi jembatan aspirasi masyarakat Lapor Mas Wapres hebat https://t.co/EwgHR4XbOk,1859206372291907870,https://pbs.twimg.com/media/Gc06Vl6aQAAz44u.jpg,,in,Bogor,0,0,0,https://x.com/Harishadwilesta/status/1859206372291907870,1412078461,Harishadwilesta
1859206308148453737,Wed Nov 20 12:05:00 +0000 2024,4,'Lapor Mas Wapres' Gibran Dinilai Malah Remehkan Fungsi Wapres yang Sebenarnya https://t.co/CRQKGat7o5,1859206308148453737,,,in,Indonesia,0,0,0,https://x.com/BeritakanID_com/status/1859206308148453737,1512483442600341505,BeritakanID_com
1859206280138965478,Wed Nov 20 12:04:54 +0000 2024,0,lapor Mas Wapres solutif banget lanjutkan https://t.co/Qjh5My6tIQ,1859206280138965478,https://pbs.twimg.com/media/Gc06QM_agAA9OBA.jpg,,in,Babakan Ciparay,0,0,0,https://x.com/BethayuLestari/status/1859206280138965478,2373250838,BethayuLestari
1859206271800610922,Wed Nov 20 12:04:52 +0000 2024,0,semangat terus buat tim Lapor Mas Wapres kami mendukung penuh https://t.co/Ketc3GRnPS,1859206271800610922,https://pbs.twimg.com/media/Gc06PuxbwAIqLY-.jpg,,in,,0,0,0,https://x.com/gilanggadityya/status/1859206271800610922,706653062824398849,gilanggadityya
1859206194948358507,Wed Nov 20 12:04:33 +0000 2024,0,lapor Mas Wapres bangun Indonesia lebih baik bersama https://t.co/BhO9hYJeOS,1859206194948358507,https://pbs.twimg.com/media/Gc06LQrbgAAUOhL.jpg,,in,"Sukasari, Indonesia",0,0,0,https://x.com/kevinariff21/status/1859206194948358507,736281568457719808,kevinariff21
1859206184026443852,Wed Nov 20 12:04:31 +0000 2024,0,wuih Lapor Mas Wapres gercep banget nih top abis https://t.co/uuRTJMuXTS,1859206184026443852,https://pbs.twimg.com/media/Gc06KtlawAEFN_i.jpg,,in,Gambir,0,0,0,https://x.com/an994rifnugroho/status/1859206184026443852,993546283758518273,an994rifnugroho
1805433758474190972,Wed Nov 20 12:04:06 +0000 2024,0,@GabRey99 Coba lapor mas wapres .siapa tau dia punya solusi nya untuk pengganguran itu,1859206079562789352,,GabRey99,in,,0,0,0,https://x.com/andywij47013495/status/1859206079562789352,1651073526525485056,andywij47013495
1859206064467788123,Wed Nov 20 12:04:02 +0000 2024,0,lapor Mas Wapres keren banget semoga makin banyak aspirasi didengar https://t.co/t8NhNcF8rj,1859206064467788123,https://pbs.twimg.com/media/Gc06Do-bAAAfX3c.jpg,,in,,0,0,0,https://x.com/dimasaditya4a/status/1859206064467788123,4823575799,dimasaditya4a
1859205988999667771,Wed Nov 20 12:03:44 +0000 2024,0,akhirnya ada platform kaya gini maju terus Lapor Mas Wapres https://t.co/ngLXHncgj8,1859205988999667771,https://pbs.twimg.com/media/Gc05_PaagAABw4p.jpg,,in,Serpong,0,0,0,https://x.com/aldiarifpurnomo/status/1859205988999667771,789526936406007808,aldiarifpurnomo
1859205977658343544,Wed Nov 20 12:03:42 +0000 2024,0,ayo manfaatin Lapor Mas Wapres buat sampaikan keluhan kita https://t.co/FLE7tEm4RO,1859205977658343544,https://pbs.twimg.com/media/Gc05-qYbwAAvEhw.jpg,,in,semarang,0,0,0,https://x.com/dianakbartama_/status/1859205977658343544,898893499,dianakbartama_
1859205873199132949,Wed Nov 20 12:03:17 +0000 2024,0,salut dgn inisiatif Lapor Mas Wapres lanjutkan https://t.co/DDYwyCWwbe,1859205873199132949,https://pbs.twimg.com/media/Gc054kHaMAAECTq.jpg,,in,Bintaro,0,0,0,https://x.com/novannugrahasa/status/1859205873199132949,1549691160603623428,novannugrahasa
1859205777527066720,Wed Nov 20 12:02:54 +0000 2024,0,semangat terus Lapor Mas Wapres! Pasti banyak manfaatnya https://t.co/mIrE0GRaww,1859205777527066720,https://pbs.twimg.com/media/Gc05y6bbcAAfS02.jpg,,in,subang,0,0,0,https://x.com/mayatritm/status/1859205777527066720,2709905130,mayatritm
1859205767246860430,Wed Nov 20 12:02:51 +0000 2024,0,bangga sama Lapor Mas Wapres beneran penghubung rakyat-pemerintah https://t.co/aWACQNvzwt,1859205767246860430,https://pbs.twimg.com/media/Gc05yYdacAAWqsw.jpg,,in,subang,0,0,0,https://x.com/linamelatirama/status/1859205767246860430,2538788612,linamelatirama
1859205757960634469,Wed Nov 20 12:02:49 +0000 2024,0,semangat terus lapor mas Wapres! Kita dukung penuh https://t.co/IJKX8sCD6X,1859205757960634469,https://pbs.twimg.com/media/Gc05yIMbwAAVQp_.jpg,,in,Indonesia,0,0,0,https://x.com/fars4lif/status/1859205757960634469,1580518597,fars4lif
1859205703887687900,Wed Nov 20 12:02:36 +0000 2024,0,mantap! Program Lapor Mas Wapres siap dpt dukungan penuh nih https://t.co/JMOioMnhhl,1859205703887687900,https://pbs.twimg.com/media/Gc05uvsaUAAsWEL.jpg,,in,Indonesia,0,0,0,https://x.com/xandradwles/status/1859205703887687900,2760535138,xandradwles
1859205531984134514,Wed Nov 20 12:01:55 +0000 2024,0,program keren! Lapor Mas Wapres bikin perubahan lebih gampang https://t.co/XeYGJO0Z32,1859205531984134514,https://pbs.twimg.com/media/Gc05kygaUAAKjsE.jpg,,in,,0,0,0,https://x.com/ivansetiawan73/status/1859205531984134514,883437492673941505,ivansetiawan73
1859205451675840875,Wed Nov 20 12:01:36 +0000 2024,0,salut buat inisiatif baru ini sukses terus Lapor Mas Wapres https://t.co/9GiJ4CF5bw,1859205451675840875,https://pbs.twimg.com/media/Gc05gVDbcAAEUqt.jpg,,in,Indonesia,0,0,0,https://x.com/gilangsepjaya_/status/1859205451675840875,1115447431,gilangsepjaya_
1859205417399923028,Wed Nov 20 12:01:28 +0000 2024,0,lapor Mas Wapres bikin gw optimis sama masa depan negara ini https://t.co/wnifwBg3hD,1859205417399923028,https://pbs.twimg.com/media/Gc05eEja0AAMYr4.jpg,,in,Jakarta Selatan,0,0,0,https://x.com/ZalfaDaraUtami/status/1859205417399923028,2610070496,ZalfaDaraUtami
1859205214462488613,Wed Nov 20 12:00:40 +0000 2024,0,program bagus! Ayo kita dukung Lapor Mas Wapres biar suara rakyat nyampe https://t.co/bY9d9HGq3I,1859205214462488613,https://pbs.twimg.com/media/Gc05SSabgAAoe-s.jpg,,in,,0,0,0,https://x.com/farisaditya52/status/1859205214462488613,2710760400,farisaditya52
1859205138180886604,Wed Nov 20 12:00:21 +0000 2024,0,lapor Mas Wapres cara baru curhat ke pemerintah. Maju terus https://t.co/edV4Ac2AtD,1859205138180886604,https://pbs.twimg.com/media/Gc05Nz4boAEa7KY.jpg,,in,Indonesia,0,0,0,https://x.com/QodriFauzi5ca/status/1859205138180886604,2941486051,QodriFauzi5ca
1859205064298226007,Wed Nov 20 12:00:04 +0000 2024,0,mantap jadi makin gampang lapor masalah! Terima kasih Mas Wapres https://t.co/qmuENYrUO2,1859205064298226007,https://pbs.twimg.com/media/Gc05JdqbMAAHuYB.jpg,,in,Indonesia,0,0,0,https://x.com/Indahdwimuti/status/1859205064298226007,1591835990,Indahdwimuti
1859204944424747145,Wed Nov 20 11:59:35 +0000 2024,0,salut Lapor Mas Wapres inovasi bagus untuk negeri kita https://t.co/3PbXJTycUM,1859204944424747145,https://pbs.twimg.com/media/Gc05Cz9asAA5bxR.jpg,,in,Jagakarsa,0,0,0,https://x.com/dimasalifdayat/status/1859204944424747145,4831987143,dimasalifdayat
1859192546548924718,Wed Nov 20 11:59:10 +0000 2024,7,@K1ngk0ngR3b0rn6 Yang pasti masih idiot. Banyak yang diblokir WA-nya gara2 lapor fufufafa ke Lapor Mas Wapres #RebutKembaliTanahPIK2 #RebutKembaliTanahPIK2,1859204839206703574,,K1ngk0ngR3b0rn6,in,,0,0,4,https://x.com/BerisikMedsos/status/1859204839206703574,1629045968707493888,BerisikMedsos
1859204716405965294,Wed Nov 20 11:58:41 +0000 2024,1,Mana yg adili pidanakan jokowi dan keluarganya? Kok pd tiarap semua? Ada apa denganmu? LAPOR KE MAS WAPRES RI ( WAPRES HASIL PILPRES 2024 YANG BERLANGSUNG TIDAK NORMAL ) https://t.co/S62dPHHvhr https://t.co/OfvL4xERp2,1859204716405965294,https://pbs.twimg.com/media/Gc04ohUagAAwZ21.jpg,,in,Tolak! Indonesia di komuniskan,0,0,1,https://x.com/ForRezim/status/1859204716405965294,1482600556669460485,ForRezim
1859204706389905474,Wed Nov 20 11:58:39 +0000 2024,0,dukungan penuh buat Lapor Mas Wapres suarakan aspirasi kita https://t.co/Rnqne2b40a,1859204706389905474,https://pbs.twimg.com/media/Gc040rEbwAAA6Cx.jpg,,in,Bekasi,0,0,0,https://x.com/yuliadiansaf/status/1859204706389905474,2274166549,yuliadiansaf
1859204702237552987,Wed Nov 20 11:58:38 +0000 2024,0,semangat! Salut buat inisiatif Lapor Mas Wapres sangat bermanfaat https://t.co/NSojkmco9P,1859204702237552987,https://pbs.twimg.com/media/Gc040embIAATVzU.jpg,,in,Indonesia,0,0,0,https://x.com/windaftrin/status/1859204702237552987,2866677480,windaftrin
1859204592069968304,Wed Nov 20 11:58:11 +0000 2024,0,program Lapor Mas Wapres inovatif support penuh dari saya https://t.co/FalE5dvrP6,1859204592069968304,https://pbs.twimg.com/media/Gc04uBqaMAA66Xl.jpg,,in,,0,0,0,https://x.com/nandaayuwij/status/1859204592069968304,1391282365,nandaayuwij
1859204551695569127,Wed Nov 20 11:58:02 +0000 2024,0,lapor Mas Wapres solusi cerdas buat rakyat https://t.co/GPO7hubtKZ,1859204551695569127,https://pbs.twimg.com/media/Gc04r-VbIAArczn.jpg,,in,Indonesia,0,0,0,https://x.com/bayuarifhida/status/1859204551695569127,2893344210,bayuarifhida
1859204516085969381,Wed Nov 20 11:57:53 +0000 2024,0,seneng ada Lapor Mas Wapres kini suara rakyat terwakili https://t.co/1IhOcTNtnz,1859204516085969381,https://pbs.twimg.com/media/Gc04p1UbwAA8vgr.jpg,,in,banten,0,0,0,https://x.com/SitiRizkiU/status/1859204516085969381,564313796,SitiRizkiU
1859204472964292635,Wed Nov 20 11:57:43 +0000 2024,0,program keren nih semangat terus Lapor Mas Wapres https://t.co/IGKvhHL10b,1859204472964292635,https://pbs.twimg.com/media/Gc04nDuakAAt4-q.jpg,,in,Jagakarsa,0,0,0,https://x.com/dimasalifdayat/status/1859204472964292635,4831987143,dimasalifdayat
1859204377028042980,Wed Nov 20 11:57:20 +0000 2024,0,inisiatif bagus! Lapor Mas Wapres membawa perubahan nyata https://t.co/0bNKNHtmDe,1859204377028042980,https://pbs.twimg.com/media/Gc04hkXbUAAowbV.jpg,,in,Madiun,0,0,0,https://x.com/putriayuuu99/status/1859204377028042980,989071820,putriayuuu99
1859204367397838973,Wed Nov 20 11:57:18 +0000 2024,0,sukses ya Lapor Mas Wapres sinergi rakyat &amp; pemimpin https://t.co/IhLx4esQ1t,1859204367397838973,https://pbs.twimg.com/media/Gc04hF1aAAAe5oW.jpg,,in,Bali,0,0,0,https://x.com/ClarinayuPertw/status/1859204367397838973,2366412858,ClarinayuPertw
1859204274380763198,Wed Nov 20 11:56:56 +0000 2024,0,salut buat Lapor Mas Wapres jembatani aspirasi rakyat dgn pemerintah https://t.co/JvUZVwoHOz,1859204274380763198,https://pbs.twimg.com/media/Gc04bjwasAEiD9a.jpg,,in,bekasi,0,0,0,https://x.com/ainaputrialin/status/1859204274380763198,2167677434,ainaputrialin
1859204267221160105,Wed Nov 20 11:56:54 +0000 2024,0,semangat banget dukung Lapor Mas Wapres! Suara kita penting https://t.co/8xBohNxUkz,1859204267221160105,https://pbs.twimg.com/media/Gc04bHQbIAAWTJT.jpg,,in,lombok,0,0,0,https://x.com/raniadaras/status/1859204267221160105,2905923788,raniadaras
1859204176699678984,Wed Nov 20 11:56:32 +0000 2024,0,program bagus banget ini semangat terus tim Lapor Mas Wapres https://t.co/EtKcvHXO9a,1859204176699678984,https://pbs.twimg.com/media/Gc04V0IaUAAKNdr.jpg,,in,Indonesia,0,0,0,https://x.com/alotibi511aaga/status/1859204176699678984,817508854992924673,alotibi511aaga
1859204164146110519,Wed Nov 20 11:56:29 +0000 2024,0,bravo Lapor Mas Wapres cara efektif bantu rakyat bicara https://t.co/kLqIO3wPlR,1859204164146110519,https://pbs.twimg.com/media/Gc04VZMbQAARAdt.jpg,,in,Indonesia,0,0,0,https://x.com/bagasakbar342/status/1859204164146110519,3000262502,bagasakbar342
1859204144700981711,Wed Nov 20 11:56:25 +0000 2024,0,langsung solutif! Lapor Mas Wapres hadirkan perubahan nyata https://t.co/uF3prSxunI,1859204144700981711,https://pbs.twimg.com/media/Gc04T-hbkAAfGck.jpg,,in,Solo,0,0,0,https://x.com/diansetiatama_/status/1859204144700981711,1321366129,diansetiatama_
